frame,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
297,1618.66,237.982,0.827294,1588.16,301.289,0.447297,1550.79,308.085,0.503483,1616.41,353.318,0.278988,1633.39,288.869,0.596342,1633.35,286.591,0.294604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.34,230.072,0.851374,1616.43,228.901,0.6171,1571.17,248.105,0.642184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1140.34,230.049,0.820647,1134.69,313.748,0.555701,1081.54,323.896,0.372202,1029.54,374.805,0.244439,1090.58,303.532,0.615279,1196.87,304.718,0.547323,1216.09,396.269,0.187372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.12,220.972,0.834636,1147.14,220.98,0.847295,1090.55,240.28,0.846897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,178.025,219.856,0.801235,191.599,301.301,0.320905,119.231,286.592,0.126964,0,0,0,0,0,0,271.895,311.494,0.474866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.744,202.873,0.841775,197.246,199.506,0.784591,149.799,207.432,0.0758865,230.034,206.31,0.525072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,591.903,209.716,0.789727,668.8,331.824,0.139444,596.428,321.641,0.08492,0,0,0,0,0,0,755.865,357.833,0.112489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.131,185.966,0.853842,0,0,0,674.47,230.08,0.599945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1421.92,242.485,0.813894,1386.85,327.308,0.70288,1333.69,322.803,0.639651,1325.79,403.074,0.166484,0,0,0,1442.24,329.54,0.624489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.2,231.192,0.920287,1425.27,233.444,0.802969,1373.3,245.878,0.707058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1618.65,237.978,0.839087,1592.65,301.261,0.461575,1550.84,309.193,0.518754,1611.87,361.227,0.216716,1634.48,291.086,0.592266,1637.88,285.461,0.354031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.45,230.048,0.850847,1617.53,228.906,0.633441,1572.29,247.007,0.635007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1141.46,230.043,0.82137,1134.67,313.728,0.518519,1081.52,322.8,0.327714,1028.38,384.964,0.227695,1089.46,303.585,0.595634,1196.87,304.711,0.534524,1216.09,395.143,0.171437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.22,220.981,0.836518,1148.24,220.963,0.83785,1089.48,241.351,0.840377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,179.166,219.876,0.783741,190.464,302.405,0.376571,115.835,288.855,0.169177,0,0,0,0,0,0,271.889,311.475,0.487048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.771,202.878,0.839567,197.284,199.523,0.779219,149.776,208.55,0.0985715,230.061,206.325,0.52159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,591.903,208.585,0.785665,666.538,330.688,0.144657,593.034,321.629,0.0835282,0,0,0,0,0,0,756.996,354.44,0.117471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.177,185.981,0.838095,0,0,0,675.6,231.168,0.628676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1423.02,242.472,0.829884,1385.71,325.055,0.682746,1333.69,322.756,0.646607,1326.93,403.088,0.165171,0,0,0,1439.98,328.428,0.602032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.22,231.182,0.918272,1425.32,233.429,0.803528,1374.39,245.877,0.707747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1618.66,239.051,0.852378,1594.91,302.413,0.49042,1551.96,310.321,0.520884,1613.01,363.475,0.212091,1634.49,291.088,0.577626,1639,287.723,0.337038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.57,230.078,0.861604,1618.67,228.898,0.674507,1572.32,249.25,0.636973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1141.45,230.057,0.827142,1135.78,313.737,0.540256,1081.55,322.791,0.366763,1028.4,379.31,0.214067,1089.46,303.593,0.571039,1197.97,305.799,0.539145,1217.22,397.407,0.165274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.23,220.988,0.8397,1148.25,220.963,0.838185,1090.54,241.346,0.839719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,180.317,220.945,0.776711,192.709,302.424,0.389848,115.843,291.108,0.168341,0,0,0,0,0,0,271.881,311.483,0.491716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.815,202.902,0.846539,199.51,199.516,0.775953,149.77,209.71,0.108911,231.171,207.424,0.516246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,593.014,206.293,0.781346,673.305,331.819,0.150291,612.253,313.726,0.0787991,0,0,0,0,0,0,755.868,357.825,0.11531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.675,185.978,0.782026,0,0,0,682.357,230.051,0.569508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1424.11,242.5,0.836843,1387.93,327.275,0.708165,1333.72,322.767,0.660003,1325.81,403.065,0.163379,0,0,0,1442.21,329.537,0.615678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.26,231.191,0.902485,1426.41,233.453,0.784845,1374.39,244.731,0.693756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1619.79,239.054,0.855452,1593.8,302.417,0.439604,1551.97,310.322,0.520168,1615.28,357.845,0.267422,1634.49,289.989,0.60176,1639,286.617,0.293556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.7,231.139,0.864172,1619.78,228.898,0.669683,1573.42,249.268,0.654141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1140.35,230.067,0.837797,1134.68,313.76,0.518419,1080.41,322.801,0.35885,1026.13,388.36,0.197381,1089.47,303.569,0.578714,1196.87,305.822,0.526919,1217.22,397.402,0.1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.13,221.01,0.849,1148.24,220.983,0.848502,1089.5,240.268,0.847848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,182.533,220.947,0.792345,192.719,302.411,0.391739,115.845,288.844,0.18335,0,0,0,0,0,0,271.898,311.483,0.494359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.858,202.909,0.866523,199.519,199.531,0.781535,152.025,208.566,0.106942,231.184,208.559,0.512407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,594.186,203.996,0.809518,671.049,334.084,0.187314,596.427,330.69,0.124364,568.164,403.052,0.0870882,614.527,286.603,0.377374,755.876,347.661,0.160007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.218,185.918,0.83291,0,0,0,684.641,228.894,0.577542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1424.11,242.516,0.841959,1387.94,329.52,0.748446,1333.7,323.896,0.656538,1324.68,400.792,0.136188,0,0,0,1442.26,331.851,0.610379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.46,231.192,0.876337,1425.36,234.563,0.80805,1373.29,242.516,0.699989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1619.8,239.094,0.881493,1593.79,302.389,0.461394,1553.07,310.344,0.504649,1616.39,362.345,0.203468,1633.35,292.234,0.521339,1637.89,287.741,0.326255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.82,231.164,0.869155,1620.93,229.998,0.774123,1575.67,249.243,0.660514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1141.45,230.076,0.834809,1135.84,313.714,0.546475,1082.66,322.792,0.347633,1031.79,387.242,0.221272,1090.61,300.15,0.642023,1197.97,305.809,0.537211,1216.07,395.143,0.144906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.22,220.964,0.82951,1148.25,220.993,0.849306,1090.61,240.28,0.821453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,180.278,221.009,0.811311,209.687,312.616,0.409451,147.487,319.365,0.284471,0,0,0,0,0,0,274.146,311.442,0.490998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.82,204.077,0.863484,198.4,199.531,0.784663,153.163,215.352,0.10901,231.181,206.311,0.530018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,599.821,202.865,0.797063,673.32,327.296,0.221329,604.349,314.859,0.14514,564.764,413.239,0.149614,617.901,285.487,0.592466,753.606,344.262,0.172572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.258,180.289,0.0884442,636.015,183.667,0.767784,0,0,0,690.275,220.985,0.5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1424.15,243.623,0.842674,1387.94,328.392,0.729797,1334.8,322.768,0.67666,1325.82,401.892,0.16109,0,0,0,1442.26,330.688,0.644667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.58,231.216,0.864236,1426.44,234.583,0.787936,1376.68,243.608,0.704931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1141.45,230.078,0.836913,1135.82,312.632,0.520663,1082.66,322.761,0.34245,1030.65,387.24,0.246145,1090.57,301.308,0.622221,1197.97,304.72,0.543294,1214.96,394.005,0.143786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.26,220.98,0.832799,1148.27,221.022,0.856072,1090.56,241.356,0.838588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,180.28,221.019,0.820975,206.302,311.493,0.348473,144.103,317.123,0.197613,0,0,0,0,0,0,274.138,311.46,0.463106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.818,204.067,0.871904,198.405,200.626,0.7867,152.043,214.248,0.0934484,231.224,208.578,0.499381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1620.94,240.181,0.870585,1588.13,303.527,0.387096,1553.09,310.322,0.477835,1623.19,351.036,0.336357,1634.49,288.866,0.633514,1620.92,294.491,0.194955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.93,231.216,0.854598,1623.17,231.141,0.785459,1576.83,248.163,0.656658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,602.051,200.651,0.779806,674.433,325.038,0.237608,603.215,317.117,0.165564,563.619,413.24,0.173286,620.194,289.986,0.471917,755.864,345.396,0.179112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.775,178.045,0.18633,639.432,182.558,0.766845,0,0,0,693.702,221.029,0.548346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1424.2,243.623,0.840382,1387.99,328.42,0.745864,1333.73,321.679,0.681841,1325.8,401.938,0.176767,0,0,0,1443.39,331.807,0.645984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.72,231.233,0.864014,1427.57,234.583,0.767415,1377.78,244.76,0.713976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1141.45,230.08,0.837576,1134.69,312.619,0.564584,1080.42,321.661,0.372579,1031.79,380.439,0.266747,1090.58,301.305,0.613595,1196.87,304.72,0.556692,1212.72,392.885,0.197117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.25,220.978,0.829341,1149.36,221.022,0.852965,1090.56,241.347,0.824017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,179.195,220.992,0.811128,205.182,309.192,0.35601,146.375,310.332,0.166243,0,0,0,0,0,0,273.032,311.473,0.480456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.827,204.056,0.862602,200.642,200.623,0.794828,153.173,214.211,0.0949025,231.216,208.564,0.52402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1622.06,240.196,0.877847,1596.03,301.305,0.469931,1553.1,309.213,0.509969,1616.41,360.087,0.248963,1633.39,288.856,0.594285,1639.02,286.621,0.306452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.97,231.238,0.853097,1623.18,230.09,0.791149,1577.94,248.177,0.651091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,606.605,196.138,0.776779,674.44,327.291,0.217946,600.944,316.001,0.147686,567.025,403.074,0.103297,623.581,287.747,0.494297,758.131,347.639,0.1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.003,176.922,0.571213,646.196,184.783,0.818395,0,0,0,698.184,230.018,0.580062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1425.27,244.756,0.838952,1387.95,326.174,0.724515,1333.72,321.629,0.684141,1325.78,401.927,0.186835,0,0,0,1442.28,330.7,0.626705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.74,231.238,0.861858,1428.67,235.688,0.752728,1377.76,244.734,0.698718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,180.307,220.973,0.795652,202.923,306.958,0.335863,144.111,306.946,0.136376,0,0,0,0,0,0,273.024,311.484,0.457525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.846,204.056,0.867246,200.657,200.646,0.793176,154.291,214.236,0.0738731,232.301,209.694,0.51252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1141.46,230.078,0.83479,1135.85,313.735,0.53834,1083.81,323.902,0.368705,1034.02,374.804,0.264204,1089.48,302.454,0.600628,1196.89,305.8,0.552405,1216.07,391.762,0.173054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.23,220.967,0.818723,1149.37,221,0.847471,1090.56,241.386,0.825551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1622.05,240.213,0.890707,1592.66,302.407,0.399877,1553.09,310.316,0.516172,1624.3,349.912,0.35289,1633.41,288.838,0.626181,1635.63,286.604,0.228999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.96,231.247,0.854585,1623.17,231.174,0.765148,1577.92,249.238,0.646243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,611.148,194.969,0.847176,680.097,322.781,0.251623,611.133,303.557,0.267074,565.933,403.044,0.276593,628.072,286.609,0.637681,760.399,347.65,0.197358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.229,176.862,0.65954,651.817,184.773,0.810402,0,0,0,701.594,222.131,0.591685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1425.26,244.77,0.840363,1387.95,323.901,0.730141,1334.81,320.539,0.685915,1325.81,401.901,0.207295,0,0,0,1442.25,329.595,0.635998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.72,231.24,0.861164,1428.7,235.704,0.755399,1377.8,243.612,0.715483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1141.46,230.08,0.841954,1135.79,313.724,0.562286,1082.66,322.783,0.379587,1031.77,378.19,0.256681,1090.55,302.438,0.610784,1197.97,305.808,0.560256,1213.83,392.89,0.185771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.13,220.977,0.828268,1148.27,220.985,0.850891,1090.56,241.367,0.839181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,181.436,221.011,0.805572,197.247,304.69,0.360556,121.494,293.378,0.134328,0,0,0,0,0,0,273.026,311.484,0.491157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.852,204.088,0.866893,201.754,199.53,0.800274,150.92,214.226,0.113506,231.193,207.439,0.510764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1622.05,240.2,0.890982,1589.27,303.554,0.403485,1553.09,310.335,0.55489,1624.29,349.911,0.426562,1633.4,288.857,0.674236,1623.18,294.508,0.209774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.95,232.291,0.84716,1623.17,230.097,0.77646,1577.93,249.26,0.650875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,619.03,193.825,0.855695,676.723,320.518,0.261495,604.347,305.804,0.249488,565.906,401.919,0.240889,630.349,288.848,0.617886,759.266,343.127,0.219516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.838,175.765,0.760644,656.388,183.691,0.824696,0,0,0,707.237,221.001,0.554299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1424.2,244.742,0.842223,1387.96,323.934,0.722344,1334.81,321.639,0.689908,1325.82,401.939,0.180675,0,0,0,1442.24,329.557,0.637482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.61,231.232,0.85853,1427.58,235.69,0.763774,1377.79,243.614,0.712041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1141.46,230.073,0.842778,1134.68,312.64,0.56447,1080.41,322.795,0.374806,1030.65,374.8,0.256171,1090.56,302.396,0.614923,1196.89,304.711,0.575247,1213.82,389.495,0.229819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.23,220.987,0.840112,1148.27,220.987,0.852186,1090.57,241.339,0.828579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,181.438,221,0.808739,193.863,303.568,0.364886,114.711,292.244,0.15178,0,0,0,0,0,0,273.016,312.566,0.481984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.865,204.035,0.870637,201.76,200.624,0.804167,150.88,213.057,0.117405,231.191,207.427,0.514969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1622.07,240.22,0.88835,1592.67,303.562,0.421772,1553.1,310.343,0.553782,1620.92,355.571,0.342514,1633.36,291.1,0.702091,1628.84,294.505,0.200057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.94,231.239,0.864693,1623.2,231.151,0.780996,1577.91,249.242,0.65411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,622.444,192.743,0.804473,677.846,319.387,0.338215,607.734,303.578,0.300684,567.044,401.912,0.280196,636.01,287.745,0.647247,758.133,339.732,0.289033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.131,175.714,0.814187,664.231,182.563,0.79666,0,0,0,709.471,216.483,0.562092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1424.17,244.76,0.842919,1387.95,323.924,0.721139,1334.8,321.64,0.684741,1325.82,401.947,0.175296,0,0,0,1442.23,329.541,0.626499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.59,231.237,0.857769,1427.56,235.714,0.783769,1376.68,243.631,0.70424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,182.56,220.99,0.816904,192.713,303.565,0.388077,111.315,293.383,0.201825,0,0,0,0,0,0,273.004,312.566,0.482336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.869,204.037,0.872102,201.766,200.624,0.805051,149.791,213.087,0.11739,231.216,206.32,0.51913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1141.44,230.08,0.837569,1134.67,312.621,0.542295,1080.38,322.769,0.360637,1030.65,374.78,0.234605,1090.57,301.284,0.614768,1197.97,304.709,0.567508,1212.71,392.871,0.23319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.13,220.988,0.837952,1148.25,220.976,0.852513,1090.55,241.398,0.828286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1622.07,240.258,0.87145,1591.51,303.576,0.394064,1553.09,311.419,0.549976,1623.17,352.182,0.365769,1633.36,289.987,0.679227,1624.31,295.65,0.187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.95,232.304,0.850476,1623.18,231.15,0.762144,1576.84,249.258,0.657735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,629.258,187.126,0.786476,680.117,321.65,0.360865,604.35,308.073,0.290472,564.752,401.921,0.265931,636.022,293.358,0.695412,761.522,340.885,0.306367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.864,171.261,0.766266,667.68,179.154,0.755227,0,0,0,710.619,214.214,0.570794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1424.2,244.747,0.840284,1387.95,327.273,0.732334,1333.74,321.636,0.700885,1325.78,401.931,0.19234,0,0,0,1442.26,330.663,0.657549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.59,231.234,0.860434,1427.55,234.572,0.776437,1376.67,244.754,0.697177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,182.553,221.002,0.813579,192.738,303.578,0.356945,114.709,293.363,0.15062,0,0,0,0,0,0,273.007,311.491,0.479059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.89,204.051,0.868495,201.778,200.641,0.818038,150.883,213.113,0.0988646,232.305,208.554,0.50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1141.45,230.08,0.838628,1135.8,312.603,0.5646,1081.52,321.653,0.377705,1030.65,378.181,0.238577,1090.57,301.273,0.632293,1197.98,304.705,0.576609,1213.82,391.76,0.242551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.22,221.003,0.839994,1148.25,220.968,0.847239,1090.57,242.472,0.825483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1622.07,240.248,0.873353,1585.87,306.937,0.378479,1554.2,311.456,0.542953,1623.16,351.054,0.360881,1633.37,292.204,0.723793,1611.88,302.41,0.198314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.94,232.294,0.850659,1623.17,230.088,0.750844,1576.8,249.273,0.644795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,638.315,184.852,0.853561,681.225,321.67,0.433804,606.599,309.197,0.354391,563.632,403.055,0.27269,637.162,293.392,0.708237,760.382,340.876,0.337239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.275,170.131,0.801981,674.468,180.313,0.779253,0,0,0,711.795,218.746,0.552566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1424.18,244.741,0.841438,1387.94,327.291,0.729529,1333.72,321.662,0.691485,1324.67,403.035,0.184398,0,0,0,1442.24,330.667,0.649895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.58,231.23,0.864086,1426.47,234.572,0.780482,1376.66,242.514,0.703929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,182.54,220.999,0.816519,193.873,304.694,0.340321,114.709,293.386,0.130972,0,0,0,0,0,0,273.024,311.495,0.473929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.88,204.011,0.872004,201.788,200.665,0.823325,150.921,211.974,0.0951039,232.317,208.554,0.50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
